shap_tb_cases,shap_e_inc_100k,shap_e_mort_100k,shap_c_cdr,shap_log_tb_cases,shap_state_burden_rank,shap_year_trend,shap_state_mean,shap_state_std,state,year,outbreak_label,pred_prob
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Lakshadweep,2023,0,0.0
0.14721180679622003,0.0,0.0,0.007898471203623813,0.06288862832406748,0.04717826867875473,0.0011580536269432747,0.055438084647609166,0.060723952614784284,Madhya Pradesh,2023,1,0.8804577922077924
0.18804326064127028,0.0,0.0,0.001977418572044865,0.11998667048615876,0.05159920760013225,0.0011580536269432747,0.06706534046884831,0.07220952228881274,Maharashtra,2023,1,1.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Manipur,2023,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Meghalaya,2023,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Mizoram,2023,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Nagaland,2023,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.044784420844558595,0.0012912383517398418,-0.05739183472603548,-0.06344528317008187,Odisha,2023,0,0.010674603174603175
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Puducherry,2023,0,0.0
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.047056507310724006,0.0012912383517398418,-0.061072129212251025,-0.06566750539230409,Punjab,2023,0,0.0025
-0.18120326497411487,0.0,0.0,0.010891892256255392,-0.15461137167593256,0.04361367537731931,-0.00035510426779356745,0.05362887412129337,0.060532565054975666,Rajasthan,2023,0,0.33045779220779214
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Sikkim,2023,0,0.0
-0.22719691777308093,0.0,0.0,0.011784749399112535,-0.16636301641277468,0.044527626166127085,0.002893727948966281,0.05440315028372743,0.05188073571271439,Tamil Nadu,2023,0,0.2698905816405816
-0.2144460394737104,0.0,0.0,0.010891892256255392,-0.14369504825229923,-0.009340575218498301,0.003476500537002026,-0.009079787037694157,-0.028837815447191092,Telangana,2023,0,0.10692965367965365
-0.1955910089488745,0.0,0.0,0.001977418572044866,-0.1293420323754205,-0.04898084941598716,0.0012912383517398418,-0.061072129212251025,-0.06624316328704094,Tripura,2023,0,0.0
